date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:50	36244/36244	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:50%20GMT	http://calswec-archive.berkeley.edu/assessment-block-goes-live-common-core-30-progresses	./calswec-archive.berkeley.edu/assessment-block-goes-live-common-core-30-progresses/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:51	30870/30870	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:51%20GMT	http://calswec-archive.berkeley.edu/horizon-integrated-training-plan-californias-child-serving-systems	./calswec-archive.berkeley.edu/horizon-integrated-training-plan-californias-child-serving-systems/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:52	43103/43103	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:52%20GMT	http://calswec-archive.berkeley.edu/social-work-may-be-ruth-supranovichs-dna	./calswec-archive.berkeley.edu/social-work-may-be-ruth-supranovichs-dna/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:53	37839/37839	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:53%20GMT	http://calswec-archive.berkeley.edu/symposium-explore-role-training-evaluation-context-systemic-change	./calswec-archive.berkeley.edu/symposium-explore-role-training-evaluation-context-systemic-change/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:54	35621/35621	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:54%20GMT	http://calswec-archive.berkeley.edu/calswec-partners-immigration-legal-resource-center	./calswec-archive.berkeley.edu/calswec-partners-immigration-legal-resource-center/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:55	36908/36908	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:55%20GMT	http://calswec-archive.berkeley.edu/csec-training-moves-awareness-intervention-new-curriculum-introduced	./calswec-archive.berkeley.edu/csec-training-moves-awareness-intervention-new-curriculum-introduced/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:56	38286/38286	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:56%20GMT	http://calswec-archive.berkeley.edu/new-workforce-study-reveals-more-clues-retention	./calswec-archive.berkeley.edu/new-workforce-study-reveals-more-clues-retention/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:57	35946/35946	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:57%20GMT	http://calswec-archive.berkeley.edu/rose-chahla-joins-title-iv-e-stipend-program	./calswec-archive.berkeley.edu/rose-chahla-joins-title-iv-e-stipend-program/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:58	38928/38928	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:58%20GMT	http://calswec-archive.berkeley.edu/calswec-board-approves-5-year-strategic-plan	./calswec-archive.berkeley.edu/calswec-board-approves-5-year-strategic-plan/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:57:59	36196/36196	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:57:59%20GMT	http://calswec-archive.berkeley.edu/four-join-calswecs-board-directors	./calswec-archive.berkeley.edu/four-join-calswecs-board-directors/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:00	36510/36510	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:00%20GMT	http://calswec-archive.berkeley.edu/melinda-iremonger-joins-service-training-project	./calswec-archive.berkeley.edu/melinda-iremonger-joins-service-training-project/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:01	37301/37301	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:01%20GMT	http://calswec-archive.berkeley.edu/partnerships-well-being-institute-be-held-june-15-17	./calswec-archive.berkeley.edu/partnerships-well-being-institute-be-held-june-15-17/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:03	35917/35917	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:02%20GMT	http://calswec-archive.berkeley.edu/research-and-evaluation-team-welcomes-elizabeth-wroughton	./calswec-archive.berkeley.edu/research-and-evaluation-team-welcomes-elizabeth-wroughton/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:03	36665/36665	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:03%20GMT	http://calswec-archive.berkeley.edu/calswecs-network-hub-continues-refinement	./calswec-archive.berkeley.edu/calswecs-network-hub-continues-refinement/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:05	38512/38512	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:04%20GMT	http://calswec-archive.berkeley.edu/service-training-director-melissa-connelly-shares-innovative-developments	./calswec-archive.berkeley.edu/service-training-director-melissa-connelly-shares-innovative-developments/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:05	35047/35047	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:05%20GMT	http://calswec-archive.berkeley.edu/gloria-balderas-calswecs-new-events-and-communications-specialist	./calswec-archive.berkeley.edu/gloria-balderas-calswecs-new-events-and-communications-specialist/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2016)
11:58:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:58:06%20GMT	http://calswec-archive.berkeley.edu/node/2054	./calswec-archive.berkeley.edu/node/2054/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:07	41416/41416	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:07%20GMT	http://calswec-archive.berkeley.edu/detour-law-school-aprille-flint-embraced-motherhood-and-social-work	./calswec-archive.berkeley.edu/detour-law-school-aprille-flint-embraced-motherhood-and-social-work/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:08	37832/37832	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:08%20GMT	http://calswec-archive.berkeley.edu/tech-tran-acquired-his-social-work-skills-organically-his-familys-challenging-journey	./calswec-archive.berkeley.edu/tech-tran-acquired-his-social-work-skills-organically-his-familys-challenging-journey/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:10	32884/32884	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:09%20GMT	http://calswec-archive.berkeley.edu/introducing-integrated-behavioral-health	./calswec-archive.berkeley.edu/introducing-integrated-behavioral-health/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:10	38826/38826	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:10%20GMT	http://calswec-archive.berkeley.edu/spotlight-regional-training-academy-rta-coordination-project	./calswec-archive.berkeley.edu/spotlight-regional-training-academy-rta-coordination-project/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:11	34746/34746	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:11%20GMT	http://calswec-archive.berkeley.edu/new-curriculum-available-child-and-family-teaming	./calswec-archive.berkeley.edu/new-curriculum-available-child-and-family-teaming/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:12	40711/40711	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:12%20GMT	http://calswec-archive.berkeley.edu/luis-quintanilla-was-born-heart-social-worker	./calswec-archive.berkeley.edu/luis-quintanilla-was-born-heart-social-worker/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:13	40665/40665	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:13%20GMT	http://calswec-archive.berkeley.edu/mary-pagan-has-fire-her-belly-child-welfare-social-work	./calswec-archive.berkeley.edu/mary-pagan-has-fire-her-belly-child-welfare-social-work/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:14	32623/32623	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:14%20GMT	http://calswec-archive.berkeley.edu/christopher-cajski-will-lead-calswecs-technology-and-instructional-design-team	./calswec-archive.berkeley.edu/christopher-cajski-will-lead-calswecs-technology-and-instructional-design-team/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:15	33399/33399	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:15%20GMT	http://calswec-archive.berkeley.edu/afton-hencky-calswecs-database-analyst	./calswec-archive.berkeley.edu/afton-hencky-calswecs-database-analyst/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-may-august-2016)
11:58:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:58:16%20GMT	http://calswec-archive.berkeley.edu/node/2112	./calswec-archive.berkeley.edu/node/2112/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:17	39501/39501	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:17%20GMT	http://calswec-archive.berkeley.edu/his-theater-arts-background-enhances-brandon-burtons-social-work-skills	./calswec-archive.berkeley.edu/his-theater-arts-background-enhances-brandon-burtons-social-work-skills/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:19	37691/37691	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:18%20GMT	http://calswec-archive.berkeley.edu/msw-research-award-winning-projects-delve-aspects-mental-health	./calswec-archive.berkeley.edu/msw-research-award-winning-projects-delve-aspects-mental-health/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:20	33806/33806	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:19%20GMT	http://calswec-archive.berkeley.edu/dr-virginia-rondero-hernandez-calswecs-new-executive-director	./calswec-archive.berkeley.edu/dr-virginia-rondero-hernandez-calswecs-new-executive-director/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:21	35613/35613	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:20%20GMT	http://calswec-archive.berkeley.edu/message-calswecs-departing-executive-director-rodger-lum	./calswec-archive.berkeley.edu/message-calswecs-departing-executive-director-rodger-lum/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:21	32644/32644	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:21%20GMT	http://calswec-archive.berkeley.edu/new-trauma-informed-practice-resources-now-available	./calswec-archive.berkeley.edu/new-trauma-informed-practice-resources-now-available/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:22	37274/37274	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:22%20GMT	http://calswec-archive.berkeley.edu/ruby-garcia-fulfills-her-promise-be-role-model-and-positive-influence	./calswec-archive.berkeley.edu/ruby-garcia-fulfills-her-promise-be-role-model-and-positive-influence/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:23	33806/33806	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:23%20GMT	http://calswec-archive.berkeley.edu/efforts-outcomes-welcomes-research-data-analyst-colleen-clark	./calswec-archive.berkeley.edu/efforts-outcomes-welcomes-research-data-analyst-colleen-clark/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:24	37022/37022	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:24%20GMT	http://calswec-archive.berkeley.edu/calswecs-data-maven-dr-susan-jacquet-retire	./calswec-archive.berkeley.edu/calswecs-data-maven-dr-susan-jacquet-retire/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-september-december-2016)
11:58:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:58:25%20GMT	http://calswec-archive.berkeley.edu/node/1867	./calswec-archive.berkeley.edu/node/1867/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:26	35553/35553	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:26%20GMT	http://calswec-archive.berkeley.edu/collaborating-social-justice-theme-fairness-and-equity-symposium	./calswec-archive.berkeley.edu/collaborating-social-justice-theme-fairness-and-equity-symposium/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:28	34223/34223	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:27%20GMT	http://calswec-archive.berkeley.edu/counties-needing-msws-could-find-relief-rural-stipend-program	./calswec-archive.berkeley.edu/counties-needing-msws-could-find-relief-rural-stipend-program/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:29	33490/33490	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:28%20GMT	http://calswec-archive.berkeley.edu/march-31-deadline-msw-research-award-applications	./calswec-archive.berkeley.edu/march-31-deadline-msw-research-award-applications/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:29	36197/36197	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:29%20GMT	http://calswec-archive.berkeley.edu/calswec-mental-health-program-director-gwen-foster-retire	./calswec-archive.berkeley.edu/calswec-mental-health-program-director-gwen-foster-retire/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:30	36371/36371	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:30%20GMT	http://calswec-archive.berkeley.edu/third-annual-title-iv-e-summer-field-institute-be-held-june-4-5-los-angeles	./calswec-archive.berkeley.edu/third-annual-title-iv-e-summer-field-institute-be-held-june-4-5-los-angeles/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:31	32729/32729	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:31%20GMT	http://calswec-archive.berkeley.edu/esmirna-ramirez-joins-child-welfare-service-training-project	./calswec-archive.berkeley.edu/esmirna-ramirez-joins-child-welfare-service-training-project/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:32	37483/37483	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:32%20GMT	http://calswec-archive.berkeley.edu/new-members-join-calswec-board-directors	./calswec-archive.berkeley.edu/new-members-join-calswec-board-directors/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:34	35075/35075	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:33%20GMT	http://calswec-archive.berkeley.edu/continuous-quality-improvement-focus-leadership-symposium-evidence-based-practice	./calswec-archive.berkeley.edu/continuous-quality-improvement-focus-leadership-symposium-evidence-based-practice/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:34	35045/35045	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:34%20GMT	http://calswec-archive.berkeley.edu/new-training-videos-help-prepare-resource-families-foster-care-parenting	./calswec-archive.berkeley.edu/new-training-videos-help-prepare-resource-families-foster-care-parenting/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
11:58:35	33366/33366	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:58:35%20GMT	http://calswec-archive.berkeley.edu/common-core-30-assessment-block-be-piloted-san-diego-county	./calswec-archive.berkeley.edu/common-core-30-assessment-block-be-piloted-san-diego-county/index.html	(from http://calswec-archive.berkeley.edu/calswec-news-january-april-2015)
